RAW_METAR,STATION,DATETIME,WIND_DIR,WIND_SPEED,WIND_GUST,VISIBILITY,CLOUDS,TEMPERATURE,DEWPOINT,PRESSURE_QNH,WX1_INT,WX1_DESC,WX1_PHEN,WX2_INT,WX2_DESC,WX2_PHEN,WX3_INT,WX3_DESC,WX3_PHEN
202512180700 METAR VEPT 180700Z 25004KT 0800 R25/1200 R07/1200 FG NSC 16/15 Q1018 NOSIG=,VEPT,18-12-2025 07:00,250,04,,0800 m,,16,15,1018,,,FG,,,,,,
202512180730 METAR VEPT 180730Z 25004KT 0800 R25/1200 R07/1200 FG FEW100 17/15 Q1017 NOSIG=,VEPT,18-12-2025 07:30,250,04,,0800 m,FEW100,17,15,1017,,,FG,,,,,,
202512180800 METAR VEPT 180800Z 29003KT 0900 R25/2000 R07/1300 FG NSC 17/15 Q1016 NOSIG=,VEPT,18-12-2025 08:00,290,03,,0900 m,,17,15,1016,,,FG,,,,,,
202512180830 METAR VEPT 180830Z 30004KT 0900 R25/1400 R07/1400 FG NSC 16/14 Q1016 BECMG 0800 FG=,VEPT,18-12-2025 08:30,300,04,,0900 m,,16,14,1016,,,FG,,,FG,,,
202512180900 METAR VEPT 180900Z 26006KT 0800 R25/1500 R07/1500 FG NSC 16/14 Q1016 NOSIG=,VEPT,18-12-2025 09:00,260,06,,0800 m,,16,14,1016,,,FG,,,,,,
202512180930 METAR VEPT 180930Z 28007KT 0800 R25/1500 R07/1500 FG VV/// 16/14 Q1016 NOSIG=,VEPT,18-12-2025 09:30,280,07,,0800 m,,16,14,1016,,,FG,,,,,,
202512181000 METAR VEPT 181000Z 25006KT 0800 R25/1500 R07/1500 FG VV/// 16/14 Q1016 NOSIG=,VEPT,18-12-2025 10:00,250,06,,0800 m,,16,14,1016,,,FG,,,,,,
202512181030 METAR VEPT 181030Z 27007KT 0700 R25/1500 R07/1500 FG VV/// 16/14 Q1015 NOSIG=,VEPT,18-12-2025 10:30,270,07,,0700 m,,16,14,1015,,,FG,,,,,,
202512181100 METAR VEPT 181100Z 23004KT 0700 R25/1500 R07/1500 FG VV/// 16/14 Q1015 NOSIG=,VEPT,18-12-2025 11:00,230,04,,0700 m,,16,14,1015,,,FG,,,,,,
202512181130 METAR VEPT 181130Z 25006KT 0700 R25/1500 R07/1500 FG VV/// 15/14 Q1016 BECMG 0800 FG=,VEPT,18-12-2025 11:30,250,06,,0700 m,,15,14,1016,,,FG,,,FG,,,
202512181200 METAR VEPT 181200Z 25006KT 1000 R25/1700 R07/1700 MIFG NSC 16/14 Q1016 NOSIG=,VEPT,18-12-2025 12:00,250,06,,1000 m,,16,14,1016,,MI,FG,,,,,,
202512181230 METAR VEPT 181230Z 28004KT 1000 R25/1500 R07/1500 MIFG NSC 16/14 Q1016 NOSIG=,VEPT,18-12-2025 12:30,280,04,,1000 m,,16,14,1016,,MI,FG,,,,,,
202512181300 METAR VEPT 181300Z 26007KT 1000 R25/1600 R07/1600 MIFG NSC 15/14 Q1016 NOSIG=,VEPT,18-12-2025 13:00,260,07,,1000 m,,15,14,1016,,MI,FG,,,,,,
202512181330 METAR VEPT 181330Z 27004KT 1000 R25/1500 R07/1500 MIFG NSC 15/14 Q1016 NOSIG=,VEPT,18-12-2025 13:30,270,04,,1000 m,,15,14,1016,,MI,FG,,,,,,
202512181400 METAR VEPT 181400Z 27004KT 0900 R25/1900 R07/1500 MIFG NSC 16/14 Q1017 BECMG 800 FG=,VEPT,18-12-2025 14:00,270,04,,0900 m,,16,14,1017,,MI,FG,,,FG,,,
202512181430 METAR VEPT 181430Z 27004KT 0900 R25/1700 R07/1400 MIFG NSC 15/14 Q1017 NOSIG=,VEPT,18-12-2025 14:30,270,04,,0900 m,,15,14,1017,,MI,FG,,,,,,
202512181500 METAR VEPT 181500Z 28004KT 0900 R25/1800 R07/1300 MIFG NSC 16/15 Q1017 NOSIG=,VEPT,18-12-2025 15:00,280,04,,0900 m,,16,15,1017,,MI,FG,,,,,,
202512181530 METAR VEPT 181530Z 27004KT 0800 R25/1600 R07/1300 FG NSC 15/14 Q1017 NOSIG=,VEPT,18-12-2025 15:30,270,04,,0800 m,,15,14,1017,,,FG,,,,,,
202512181600 METAR VEPT 181600Z 26005KT 0800 R25/1500 R07/1200 FG NSC 15/14 Q1017 NOSIG=,VEPT,18-12-2025 16:00,260,05,,0800 m,,15,14,1017,,,FG,,,,,,
202512181630 METAR VEPT 181630Z 27007KT 0800 R25/1700 R07/1400 FG VV/// 15/14 Q1017 NOSIG=,VEPT,18-12-2025 16:30,270,07,,0800 m,,15,14,1017,,,FG,,,,,,
202512181700 METAR VEPT 181700Z 31005KT 0700 R25/1700 R07/1300 FG VV/// 15/14 Q1017 NOSIG=,VEPT,18-12-2025 17:00,310,05,,0700 m,,15,14,1017,,,FG,,,,,,
202512181730 METAR VEPT 181730Z 27003KT 0700 R25/1500 R07/1300 FG VV/// 14/14 Q1017 NOSIG=,VEPT,18-12-2025 17:30,270,03,,0700 m,,14,14,1017,,,FG,,,,,,
202512181800 METAR VEPT 181800Z 30006KT 0700 R25/1500 R07/0900 FG VV/// 14/14 Q101 7 NOSIG=,VEPT,18-12-2025 18:00,300,06,,0700 m,,14,14,,,,FG,,,,,,
202512181830 METAR VEPT 181830Z 27009KT 0400 R25/0600 R07/0400 FG VV/// 14/13 Q101 6 TEMPO 0350 FG=,VEPT,18-12-2025 18:30,270,09,,0400 m,,14,13,,,,FG,,,PO,,,FG
202512181900 METAR VEPT 181900Z 27008KT 0300 R25/0750 R07/0550 FG VV/// 13/13 Q101 6 NOSIG=,VEPT,18-12-2025 19:00,270,08,,0300 m,,13,13,,,,FG,,,,,,
202512181930 METAR VEPT 181930Z 26005KT 0300 R25/0900 R07/0800 FG VV/// 13/13 Q1016 NOSIG=,VEPT,18-12-2025 19:30,260,05,,0300 m,,13,13,1016,,,FG,,,,,,
202512182000 METAR VEPT 182000Z 25005KT 0300 R25/0900 R07/0900 FG VV/// 13/13 Q101 6 NOSIG=,VEPT,18-12-2025 20:00,250,05,,0300 m,,13,13,,,,FG,,,,,,
202512182030 METAR VEPT 182030Z 26003KT 0300 R25/1500 R07/1300 FG VV/// 14/13 Q1016 NOSIG=,VEPT,18-12-2025 20:30,260,03,,0300 m,,14,13,1016,,,FG,,,,,,
202512182100 METAR VEPT 182100Z 27004KT 0300 R25/1300 R07/1300 FG VV/// 14/13 Q1016 NOSIG=,VEPT,18-12-2025 21:00,270,04,,0300 m,,14,13,1016,,,FG,,,,,,
202512182130 METAR VEPT 182130Z 26005KT 0300 R25/1700 R07/1300 FG VV/// 14/13 Q1016 NOSIG=,VEPT,18-12-2025 21:30,260,05,,0300 m,,14,13,1016,,,FG,,,,,,
202512182200 METAR VEPT 182200Z 27007KT 0300 R25/1800 R07/1500 FG VV/// 14/13 Q1016 NOSIG=,VEPT,18-12-2025 22:00,270,07,,0300 m,,14,13,1016,,,FG,,,,,,
202512182230 METAR VEPT 182230Z 26006KT 0300 R25/1900 R07/1600 FG VV/// 13/13 Q1016 NOSIG=,VEPT,18-12-2025 22:30,260,06,,0300 m,,13,13,1016,,,FG,,,,,,
202512182300 METAR VEPT 182300Z 26006KT 0300 R25/1900 R07/1600 FG VV/// 13/12 Q1016 NOSIG=,VEPT,18-12-2025 23:00,260,06,,0300 m,,13,12,1016,,,FG,,,,,,
202512182330 METAR VEPT 182330Z 25005KT 0300 R25/2000 R07/1800 FG VV/// 13/12 Q1016 NOSIG=,VEPT,18-12-2025 23:30,250,05,,0300 m,,13,12,1016,,,FG,,,,,,
202512190000 METAR VEPT 190000Z 27006KT 0300 R25/1700 R07/1700 FG VV/// 13/12 Q1016 BECMG 350 FG=,VEPT,19-12-2025 00:00,270,06,,0300 m,,13,12,1016,,,FG,,,FG,,,
202512190030 METAR VEPT 190030Z 26004KT 0400 R25/1700 R07/1800 FG VV/// 13/12 Q1016 NOSIG=,VEPT,19-12-2025 00:30,260,04,,0400 m,,13,12,1016,,,FG,,,,,,
202512190100 METAR VEPT 190100Z 23006KT 0500 R25/1700 R07/1900 FG VV/// 13/12 Q1017 BECMG 0600 FG=,VEPT,19-12-2025 01:00,230,06,,0500 m,,13,12,1017,,,FG,,,FG,,,
202512190130 METAR VEPT 190130Z 24008KT 0600 R25/1500 R07/1600 FG VV/// 13/12 Q1017 NOSIG=,VEPT,19-12-2025 01:30,240,08,,0600 m,,13,12,1017,,,FG,,,,,,
202512190200 METAR VEPT 190200Z 27006KT 0700 R25/1600 R07/1600 FG VV/// 13/12 Q1018 BECMG 0800 FG=,VEPT,19-12-2025 02:00,270,06,,0700 m,,13,12,1018,,,FG,,,FG,,,
202512190230 METAR VEPT 190230Z 28006KT 0700 R25/1500 R07/1500 FG VV/// 13/12 Q1018 NOSIG=,VEPT,19-12-2025 02:30,280,06,,0700 m,,13,12,1018,,,FG,,,,,,
202512190300 METAR VEPT 190300Z 28005KT 0800 R25/1600 R07/1600 FG VV/// 14/12 Q1019 NOSIG=,VEPT,19-12-2025 03:00,280,05,,0800 m,,14,12,1019,,,FG,,,,,,
202512190330 METAR VEPT 190330Z 28007KT 0800 R25/1500 R07/1500 FG VV/// 14/12 Q1019 NOSIG=,VEPT,19-12-2025 03:30,280,07,,0800 m,,14,12,1019,,,FG,,,,,,
202512190400 METAR VEPT 190400Z 23006KT 0800 R25/1400 R07/1400 FG VV/// 14/12 Q1019 NOSIG=,VEPT,19-12-2025 04:00,230,06,,0800 m,,14,12,1019,,,FG,,,,,,
202512190430 METAR VEPT 190430Z 26006KT 0800 R25/1400 R07/1400 FG VV/// 14/12 Q1019 NOSIG=,VEPT,19-12-2025 04:30,260,06,,0800 m,,14,12,1019,,,FG,,,,,,
202512190500 METAR VEPT 190500Z 24007KT 0800 R25/1500 R07/1500 FG VV/// 14/12 Q1018 NOSIG=,VEPT,19-12-2025 05:00,240,07,,0800 m,,14,12,1018,,,FG,,,,,,
202512190530 METAR VEPT 190530Z 28006KT 0800 R25/1600 R07/1600 FG VV/// 14/12 Q1018 NOSIG=,VEPT,19-12-2025 05:30,280,06,,0800 m,,14,12,1018,,,FG,,,,,,
202512190600 METAR VEPT 190600Z 25006KT 0900 R25/1600 R07/1600 FG VV/// 14/12 Q1018 NOSIG=,VEPT,19-12-2025 06:00,250,06,,0900 m,,14,12,1018,,,FG,,,,,,
202512190630 METAR VEPT 190630Z 26006KT 1000 R25/1600 R07/1600 MIFG VV/// 14/12 Q1017 NOSIG=,VEPT,19-12-2025 06:30,260,06,,1000 m,,14,12,1017,,MI,FG,,,,,,
202512190700 METAR VEPT 190700Z 28006KT 1000 R25/1600 R07/1600 MIFG VV/// 14/12 Q1017 NOSIG=,VEPT,19-12-2025 07:00,280,06,,1000 m,,14,12,1017,,MI,FG,,,,,,
202512190730 METAR VEPT 190730Z 23007KT 1000 R25/1600 R07/1600 MIFG VV/// 14/12 Q1016 NOSIG=,VEPT,19-12-2025 07:30,230,07,,1000 m,,14,12,1016,,MI,FG,,,,,,
202512190800 METAR VEPT 190800Z 26007KT 1000 R25/1800 R07/1800 MIFG VV/// 16/12 Q1015 NOSIG=,VEPT,19-12-2025 08:00,260,07,,1000 m,,16,12,1015,,MI,FG,,,,,,
202512190830 METAR VEPT 190830Z 28007KT 1000 R25/1700 R07/1900 MIFG VV/// 15/12 Q1015 NOSIG=,VEPT,19-12-2025 08:30,280,07,,1000 m,,15,12,1015,,MI,FG,,,,,,
202512190900 METAR VEPT 190900Z 25008KT 1000 R25/1700 R07/1900 MIFG VV/// 15/12 Q1015 NOSIG=,VEPT,19-12-2025 09:00,250,08,,1000 m,,15,12,1015,,MI,FG,,,,,,
202512190930 METAR VEPT 190930Z 27007KT 1200 R25/1800 R07/2000 MIFG VV/// 15/12 Q1015 NOSIG=,VEPT,19-12-2025 09:30,270,07,,1200 m,,15,12,1015,,MI,FG,,,,,,
202512191000 METAR VEPT 191000Z 28007KT 1200 R25/1900 R07/2000 MIFG VV/// 15/12 Q1015 NOSIG=,VEPT,19-12-2025 10:00,280,07,,1200 m,,15,12,1015,,MI,FG,,,,,,
202512191030 METAR VEPT 191030Z 28006KT 1200 R25/2000 R07/2000 MIFG VV/// 15/12 Q1015 NOSIG=,VEPT,19-12-2025 10:30,280,06,,1200 m,,15,12,1015,,MI,FG,,,,,,
202512191100 METAR VEPT 191100Z 31003KT 1200 R25/2000 R07/2000 MIFG VV/// 15/12 Q1014 NOSIG=,VEPT,19-12-2025 11:00,310,03,,1200 m,,15,12,1014,,MI,FG,,,,,,
202512191130 METAR VEPT 191130Z 31003KT 1400 R25/2000 R07/2000 BR VV/// 15/12 Q1014 NOSIG=,VEPT,19-12-2025 11:30,310,03,,1400 m,,15,12,1014,,,BR,,,,,,
202512191200 METAR VEPT 191200Z 30003KT 1400 R25/2000 R07/2000 BR VV/// 15/12 Q1015 NOSIG=,VEPT,19-12-2025 12:00,300,03,,1400 m,,15,12,1015,,,BR,,,,,,
202512191230 METAR VEPT 191230Z 31003KT 1400 R25/2000 R07/2000 BR VV/// 14/12 Q1015 NOSIG=,VEPT,19-12-2025 12:30,310,03,,1400 m,,14,12,1015,,,BR,,,,,,
202512191300 METAR VEPT 191300Z 30002KT 1400 R25/2000 R07/2000 BR NSC 14/12 Q1015 NOSIG=,VEPT,19-12-2025 13:00,300,02,,1400 m,,14,12,1015,,,BR,,,,,,
202512191330 METAR VEPT 191330Z 25002KT 1400 R25/2000 R07/2000 BR NSC 13/12 Q1015 NOSIG=,VEPT,19-12-2025 13:30,250,02,,1400 m,,13,12,1015,,,BR,,,,,,
202512191400 METAR VEPT 191400Z 26002KT 1400 R25/1900 R07/2000 BR NSC 13/12 Q1015 NOSIG=,VEPT,19-12-2025 14:00,260,02,,1400 m,,13,12,1015,,,BR,,,,,,
202512191430 METAR VEPT 191430Z 00000KT 1400 R25/2000 R07/2000 BR NSC 14/12 Q1016 NOSIG=,VEPT,19-12-2025 14:30,000,00,,1400 m,,14,12,1016,,,BR,,,,,,
202512191500 METAR VEPT 191500Z 00000KT 1400 R25/1800 R07/2000 BR NSC 14/12 Q1016 NOSIG=,VEPT,19-12-2025 15:00,000,00,,1400 m,,14,12,1016,,,BR,,,,,,
202512191530 METAR VEPT 191530Z 26003KT 1400 R25/1800 R07/2000 BR NSC 14/12 Q1016 NOSIG=,VEPT,19-12-2025 15:30,260,03,,1400 m,,14,12,1016,,,BR,,,,,,
202512191600 METAR VEPT 191600Z 25003KT 1400 R25/1900 R07/2000 BR NSC 14/12 Q1016 NOSIG=,VEPT,19-12-2025 16:00,250,03,,1400 m,,14,12,1016,,,BR,,,,,,
202512191630 METAR VEPT 191630Z 28002KT 1400 R25/2000 R07/2000 BR NSC 15/12 Q1016 NOSIG=,VEPT,19-12-2025 16:30,280,02,,1400 m,,15,12,1016,,,BR,,,,,,
202512191700 METAR VEPT 191700Z 20003KT 1400 R25/1800 R07/2000 BR NSC 15/13 Q1016 NOSIG=,VEPT,19-12-2025 17:00,200,03,,1400 m,,15,13,1016,,,BR,,,,,,
202512191730 METAR VEPT 191730Z 22003KT 1400 R25/2000 R07/2000 BR NSC 15/13 Q1016 NOSIG=,VEPT,19-12-2025 17:30,220,03,,1400 m,,15,13,1016,,,BR,,,,,,
202512191800 METAR VEPT 191800Z 18002KT 1400 R25/1900 R07/2000 BR NSC 14/13 Q1016 NOSIG=,VEPT,19-12-2025 18:00,180,02,,1400 m,,14,13,1016,,,BR,,,,,,
202512191830 METAR VEPT 191830Z 19002KT 1400 R25/2000 R07/2000 BR NSC 14/13 Q1016 NOSIG=,VEPT,19-12-2025 18:30,190,02,,1400 m,,14,13,1016,,,BR,,,,,,
202512191900 METAR VEPT 191900Z 20002KT 1400 R25/2000 R07/2000 BR NSC 14/12 Q1015 NOSIG=,VEPT,19-12-2025 19:00,200,02,,1400 m,,14,12,1015,,,BR,,,,,,
202512191930 METAR VEPT 191930Z 19002KT 1400 R25/2000 R07/2000 BR NSC 14/12 Q1015 NOSIG=,VEPT,19-12-2025 19:30,190,02,,1400 m,,14,12,1015,,,BR,,,,,,
202512192000 METAR VEPT 192000Z 22002KT 1400 R25/2000 R07/2000 BR NSC 14/13 Q1015 NOSIG=,VEPT,19-12-2025 20:00,220,02,,1400 m,,14,13,1015,,,BR,,,,,,
202512192030 METAR VEPT 192030Z 00000KT 1400 R25/2000 R07/2000 BR NSC 14/13 Q1015 NOSIG=,VEPT,19-12-2025 20:30,000,00,,1400 m,,14,13,1015,,,BR,,,,,,
202512192100 METAR VEPT 192100Z 00000KT 1400 R25/1900 R07/2000 BR NSC 14/13 Q1015 NOSIG=,VEPT,19-12-2025 21:00,000,00,,1400 m,,14,13,1015,,,BR,,,,,,
202512192130 METAR VEPT 192130Z 25003KT 1400 R25/2000 R07/2000 BR NSC 14/13 Q1015 NOSIG=,VEPT,19-12-2025 21:30,250,03,,1400 m,,14,13,1015,,,BR,,,,,,
202512192200 METAR COR VEPT 192200Z 26004KT 1400 R25/2000 R07/2000 BR NSC 14/12 Q1014 NOSIG=,VEPT,19-12-2025 22:00,260,04,,1400 m,,14,12,1014,,,BR,,,,,,
202512192230 METAR COR VEPT 192230Z 25003KT 1400 R25/2000 R07/2000 BR NSC 14/12 Q1014 NOSIG=,VEPT,19-12-2025 22:30,250,03,,1400 m,,14,12,1014,,,BR,,,,,,
202512192231 METAR VEPT 192231Z 26004KT 1400 R25/2000 R07/2000 BR NSC 14/12 Q1014 NOSIG=,VEPT,19-12-2025 22:31,260,04,,1400 m,,14,12,1014,,,BR,,,,,,
202512192300 METAR VEPT 192300Z 27004KT 1200 R25/2000 R07/1900 MIFG NSC 15/12 Q1015 NOSIG=,VEPT,19-12-2025 23:00,270,04,,1200 m,,15,12,1015,,MI,FG,,,,,,
202512192330 METAR VEPT 192330Z 28003KT 1200 R25/2000 R07/2000 MIFG NSC 15/12 Q1015 NOSIG=,VEPT,19-12-2025 23:30,280,03,,1200 m,,15,12,1015,,MI,FG,,,,,,
202512200000 METAR VEPT 200000Z 00000KT 1200 R25/2000 R07/1900 MIFG NSC 14/12 Q101 5 NOSIG=,VEPT,20-12-2025 00:00,000,00,,1200 m,,14,12,,,MI,FG,,,,,,
202512200030 METAR VEPT 200030Z 29003KT 1200 R25/2000 R07/1900 MIFG NSC 14/12 Q1015 NOSIG=,VEPT,20-12-2025 00:30,290,03,,1200 m,,14,12,1015,,MI,FG,,,,,,
202512200100 METAR VEPT 200100Z 00000KT 1200 R25/1900 R07/1800 MIFG NSC 15/12 Q1016 NOSIG=,VEPT,20-12-2025 01:00,000,00,,1200 m,,15,12,1016,,MI,FG,,,,,,
202512200130 METAR VEPT 200130Z 32003KT 1200 R25/1800 R07/1700 MIFG NSC 15/12 Q1016 NOSIG=,VEPT,20-12-2025 01:30,320,03,,1200 m,,15,12,1016,,MI,FG,,,,,,
202512200200 METAR VEPT 200200Z 04002KT 1200 R25/1900 R07/1900 MIFG NSC 15/12 Q1017 NOSIG=,VEPT,20-12-2025 02:00,040,02,,1200 m,,15,12,1017,,MI,FG,,,,,,
202512200230 METAR VEPT 200230Z 32003KT 1000 R25/1700 R07/1900 MIFG VV/// 15/12 Q1017 NOSIG=,VEPT,20-12-2025 02:30,320,03,,1000 m,,15,12,1017,,MI,FG,,,,,,
202512200300 METAR VEPT 200300Z 00000KT 1000 R25/1700 R07/1900 MIFG VV/// 15/12 Q1018 NOSIG=,VEPT,20-12-2025 03:00,000,00,,1000 m,,15,12,1018,,MI,FG,,,,,,
202512200330 METAR VEPT 200330Z 00000KT 1000 R25/1700 R07/1800 MIFG VV/// 15/12 Q1018 NOSIG=,VEPT,20-12-2025 03:30,000,00,,1000 m,,15,12,1018,,MI,FG,,,,,,
202512200400 METAR VEPT 200400Z 00000KT 1000 R25/1700 R07/1800 MIFG VV/// 15/12 Q1018 NOSIG=,VEPT,20-12-2025 04:00,000,00,,1000 m,,15,12,1018,,MI,FG,,,,,,
202512200430 METAR VEPT 200430Z 00000KT 1000 R25/1700 R07/1800 MIFG VV/// 15/12 Q1018 NOSIG=,VEPT,20-12-2025 04:30,000,00,,1000 m,,15,12,1018,,MI,FG,,,,,,
202512200500 METAR VEPT 200500Z 00000KT 1000 R25/1600 R07/1800 MIFG VV/// 15/12 Q1018 NOSIG=,VEPT,20-12-2025 05:00,000,00,,1000 m,,15,12,1018,,MI,FG,,,,,,
202512200530 METAR VEPT 200530Z 00000KT 1000 R25/1600 R07/1800 MIFG VV/// 16/12 Q1018 NOSIG=,VEPT,20-12-2025 05:30,000,00,,1000 m,,16,12,1018,,MI,FG,,,,,,
202512200600 METAR VEPT 200600Z 00000KT 1000 R25/1700 R07/1800 MIFG VV/// 16/12 Q1017 NOSIG=,VEPT,20-12-2025 06:00,000,00,,1000 m,,16,12,1017,,MI,FG,,,,,,
202512200630 METAR VEPT 200630Z 00000KT 1000 R25/1600 R07/1800 MIFG VV/// 16/12 Q1017 NOSIG=,VEPT,20-12-2025 06:30,000,00,,1000 m,,16,12,1017,,MI,FG,,,,,,
202512200700 METAR VEPT 200700Z 00000KT 1000 R25/1700 R07/1900 MIFG VV/// 16/12 Q1016 NOSIG=,VEPT,20-12-2025 07:00,000,00,,1000 m,,16,12,1016,,MI,FG,,,,,,
202512200730 METAR VEPT 200730Z 26004KT 1000 R25/1700 R07/1900 MIFG VV/// 16/11 Q1016 NOSIG=,VEPT,20-12-2025 07:30,260,04,,1000 m,,16,11,1016,,MI,FG,,,,,,
202512200800 METAR VEPT 200800Z 26006KT 1100 R25/1700 R07/1900 MIFG VV/// 16/12 Q1015 NOSIG=,VEPT,20-12-2025 08:00,260,06,,1100 m,,16,12,1015,,MI,FG,,,,,,
202512200830 METAR VEPT 200830Z 30007KT 1200 R25/1800 R07/2000 MIFG VV/// 16/12 Q1015 NOSIG=,VEPT,20-12-2025 08:30,300,07,,1200 m,,16,12,1015,,MI,FG,,,,,,
202512200900 METAR VEPT 200900Z 31004KT 1300 R25/1800 R07/2000 MIFG VV/// 16/12 Q1015 NOSIG=,VEPT,20-12-2025 09:00,310,04,,1300 m,,16,12,1015,,MI,FG,,,,,,
202512200930 METAR VEPT 200930Z 31004KT 1400 R25/1900 R07/2000 BR VV/// 16/12 Q1014 BECMG 1500 BR=,VEPT,20-12-2025 09:30,310,04,,1400 m,,16,12,1014,,,BR,,,BR,,,
202512201000 METAR VEPT 201000Z 30005KT 1500 R25/2000 R07/2000 BR VV/// 16/13 Q1015 NOSIG=,VEPT,20-12-2025 10:00,300,05,,1500 m,,16,13,1015,,,BR,,,,,,
202512201030 METAR VEPT 201030Z 28004KT 1500 R25/2000 R07/2000 BR VV/// 16/12 Q1015 NOSIG=,VEPT,20-12-2025 10:30,280,04,,1500 m,,16,12,1015,,,BR,,,,,,
202512201100 METAR VEPT 201100Z 32003KT 1700 BR VV/// 15/12 Q1015 NOSIG=,VEPT,20-12-2025 11:00,320,03,,1700 m,,15,12,1015,,,BR,,,,,,
202512201130 METAR VEPT 201130Z 29003KT 1800 BR VV/// 15/13 Q1015 NOSIG=,VEPT,20-12-2025 11:30,290,03,,1800 m,,15,13,1015,,,BR,,,,,,
202512201200 METAR VEPT 201200Z 29004KT 2000 BR VV/// 15/13 Q1015 NOSIG=,VEPT,20-12-2025 12:00,290,04,,2000 m,,15,13,1015,,,BR,,,,,,
202512201230 METAR VEPT 201230Z 31003KT 2000 BR NSC 16/12 Q1015 NOSIG=,VEPT,20-12-2025 12:30,310,03,,2000 m,,16,12,1015,,,BR,,,,,,
202512201300 METAR VEPT 201300Z 30003KT 2000 BR NSC 16/12 Q1016 NOSIG=,VEPT,20-12-2025 13:00,300,03,,2000 m,,16,12,1016,,,BR,,,,,,
202512201330 METAR VEPT 201330Z 30004KT 2000 BR NSC 16/12 Q1016 NOSIG=,VEPT,20-12-2025 13:30,300,04,,2000 m,,16,12,1016,,,BR,,,,,,
202512201400 METAR VEPT 201400Z 29004KT 2500 BR NSC 15/12 Q1016 NOSIG=,VEPT,20-12-2025 14:00,290,04,,2500 m,,15,12,1016,,,BR,,,,,,
202512201430 METAR VEPT 201430Z 27004KT 2500 BR NSC 15/12 Q1016 NOSIG=,VEPT,20-12-2025 14:30,270,04,,2500 m,,15,12,1016,,,BR,,,,,,
202512201500 METAR VEPT 201500Z 27004KT 2500 BR NSC 15/12 Q1017 NOSIG=,VEPT,20-12-2025 15:00,270,04,,2500 m,,15,12,1017,,,BR,,,,,,
202512201530 METAR VEPT 201530Z 28005KT 2500 BR NSC 15/11 Q1017 NOSIG=,VEPT,20-12-2025 15:30,280,05,,2500 m,,15,11,1017,,,BR,,,,,,
202512201600 METAR VEPT 201600Z 30003KT 2200 BR NSC 15/11 Q1017 NOSIG=,VEPT,20-12-2025 16:00,300,03,,2200 m,,15,11,1017,,,BR,,,,,,
202512201630 METAR VEPT 201630Z 33004KT 2200 BR NSC 15/11 Q1017 NOSIG=,VEPT,20-12-2025 16:30,330,04,,2200 m,,15,11,1017,,,BR,,,,,,
202512201700 METAR VEPT 201700Z 32004KT 2200 BR NSC 15/11 Q1016 NOSIG=,VEPT,20-12-2025 17:00,320,04,,2200 m,,15,11,1016,,,BR,,,,,,
202512201730 METAR VEPT 201730Z 33003KT 2000 BR NSC 14/11 Q1016 NOSIG=,VEPT,20-12-2025 17:30,330,03,,2000 m,,14,11,1016,,,BR,,,,,,
202512201800 METAR VEPT 201800Z 31003KT 2000 BR NSC 14/11 Q1016 NOSIG=,VEPT,20-12-2025 18:00,310,03,,2000 m,,14,11,1016,,,BR,,,,,,
202512201830 METAR VEPT 201830Z 31003KT 2000 BR NSC 14/11 Q1016 NOSIG=,VEPT,20-12-2025 18:30,310,03,,2000 m,,14,11,1016,,,BR,,,,,,
202512201900 METAR VEPT 201900Z 31003KT 1800 BR NSC 14/11 Q1016 NOSIG=,VEPT,20-12-2025 19:00,310,03,,1800 m,,14,11,1016,,,BR,,,,,,
202512201930 METAR VEPT 201930Z 31003KT 1800 BR NSC 14/11 Q1016 NOSIG=,VEPT,20-12-2025 19:30,310,03,,1800 m,,14,11,1016,,,BR,,,,,,
202512202000 METAR VEPT 202000Z 00000KT 1600 BR NSC 13/11 Q1016 BECMG 1500 BR=,VEPT,20-12-2025 20:00,000,00,,1600 m,,13,11,1016,,,BR,,,BR,,,
202512202030 METAR VEPT 202030Z 00000KT 1400 R25/2000 R07/2000 BR NSC 12/11 Q1016 NOSIG=,VEPT,20-12-2025 20:30,000,00,,1400 m,,12,11,1016,,,BR,,,,,,
202512202100 METAR VEPT 202100Z 00000KT 1400 R25/2000 R07/1900 BR NSC 11/11 Q1016 NOSIG=,VEPT,20-12-2025 21:00,000,00,,1400 m,,11,11,1016,,,BR,,,,,,
202512202130 METAR VEPT 202130Z 00000KT 1400 R25/2000 R07/2000 BR NSC 11/11 Q1016 NOSIG=,VEPT,20-12-2025 21:30,000,00,,1400 m,,11,11,1016,,,BR,,,,,,
202512202200 METAR VEPT 202200Z 00000KT 1400 R25/2000 R07/2000 BR NSC 12/11 Q1016 NOSIG=,VEPT,20-12-2025 22:00,000,00,,1400 m,,12,11,1016,,,BR,,,,,,
202512202230 METAR VEPT 202230Z 00000KT 1400 R25/2000 R07/2000 BR NSC 13/12 Q1016 NOSIG=,VEPT,20-12-2025 22:30,000,00,,1400 m,,13,12,1016,,,BR,,,,,,
202512202300 METAR VEPT 202300Z 00000KT 1200 R25/2000 R07/2000 BR NSC 13/12 Q1016 NOSIG=,VEPT,20-12-2025 23:00,000,00,,1200 m,,13,12,1016,,,BR,,,,,,
202512202330 METAR VEPT 202330Z 00000KT 1200 R25/2000 R07/2000 BR NSC 13/12 Q1016 NOSIG=,VEPT,20-12-2025 23:30,000,00,,1200 m,,13,12,1016,,,BR,,,,,,
